train_loss,val_AUROC,val_AUPRC,val_Accuracy,val_F1,val_MCC
0.5146002176886957,0.9085464101965752,0.9170157641710007,0.83,0.816546762589928,0.6649050102585262
0.35512562098322775,0.9528730650842862,0.960100473002514,0.8816666666666667,0.8747795414462081,0.766212139397389
0.27738107216048385,0.9737418186263072,0.9774975068721414,0.9116666666666666,0.9100169779286927,0.8234006398242614
0.22758006593049165,0.9768421286573101,0.9805557430453421,0.8866666666666667,0.8726591760299626,0.7888624369481388
0.20159469735677818,0.9759753753153093,0.9794776671434269,0.91,0.9042553191489363,0.8239409619652207
0.17250593577407516,0.9822760053783156,0.9851956711534995,0.9233333333333333,0.9178571428571428,0.8519802214623536
0.17460472618906386,0.9805980598059806,0.9834959206251717,0.9333333333333333,0.9295774647887323,0.8698168041695029
0.15233918903570662,0.9848651531819849,0.9860984439092004,0.9116666666666666,0.9041591320072333,0.8308930632243225
0.14084118170501966,0.9819204142636486,0.985017525405673,0.9316666666666666,0.92894280762565,0.8646333503350554
0.12258732624583382,0.987254280983654,0.9889937644358261,0.9433333333333334,0.9435215946843852,0.8870008814491368
0.10519082624187386,0.9858430287473192,0.988345424777225,0.9433333333333334,0.9415807560137458,0.8873208234399758
0.10129858687214637,0.9872542809836539,0.9892388779190047,0.9366666666666666,0.9377049180327869,0.8746319263361895
0.10015935277632823,0.9846540209576513,0.9882674449139984,0.9466666666666667,0.9463087248322148,0.8933496314174484
0.10358808721544978,0.9864430887533198,0.9887546615382378,0.9483333333333334,0.9471890971039183,0.8968765565990183
0.10307777270174118,0.987609872098321,0.9899756842624641,0.9433333333333334,0.9425675675675675,0.8866674851396277
0.10258086334096184,0.9874431887633209,0.9898389694602087,0.9416666666666667,0.9429037520391517,0.885170669210923
0.082488653695334,0.9896434087853231,0.991567401219932,0.9483333333333334,0.9487603305785124,0.8972972791345871
0.07952683845118945,0.988965563222989,0.9914617680584301,0.945,0.9413854351687388,0.8946754880044565
0.07946687766456866,0.9915213743596583,0.9920576709247685,0.9483333333333334,0.9492635024549918,0.8981567192800043
0.07016124633472817,0.9882099321043215,0.9898450007688133,0.9566666666666667,0.9559322033898305,0.9133943385137374
0.07698382061158228,0.9910435487993243,0.9921596954221436,0.9133333333333333,0.9192546583850931,0.8386305476610123
0.06521530022867104,0.9910879976886577,0.9916847654883431,0.96,0.9593220338983052,0.9200631541857247
0.060452925204048505,0.9852318565189853,0.9879670929090703,0.9233333333333333,0.9265175718849838,0.8516642221410916
0.07246028414531715,0.9887433187763222,0.9911921726904261,0.9466666666666667,0.9442508710801394,0.8952462050274108
0.058563108331062014,0.987187607649654,0.9891928633472035,0.915,0.9199372056514913,0.8388649184079557
0.06767396767384251,0.9872320565389872,0.9895890181786352,0.9366666666666666,0.9328621908127208,0.8770385965089216
0.06344851297746494,0.9882988298829883,0.9901613849369294,0.91,0.9156249999999999,0.8300450637126668
0.048880584667852556,0.990187907679657,0.9915679719520294,0.955,0.955223880597015,0.9104276171491593
0.056065674916070334,0.9902879176806569,0.9912650902872688,0.9516666666666667,0.9522240527182866,0.904214334302692
0.05451748943746959,0.989187807669656,0.9907011307456551,0.9533333333333334,0.953020134228188,0.9066837055458479
0.0437721664701094,0.9900101121223234,0.991613665165866,0.9516666666666667,0.949740034662045,0.9047245412315803
0.04100365249824567,0.9892544810036559,0.9900613676618013,0.9366666666666666,0.9385113268608414,0.8762264292669201
0.038851644190238066,0.9910546610216577,0.9922339797428188,0.955,0.9553719008264463,0.9106360226924076
0.038946688555365205,0.9868986898689869,0.988910758983456,0.9333333333333333,0.930795847750865,0.8678188459582216
0.04021077749027955,0.9900212243446567,0.9913456322709147,0.955,0.955223880597015,0.9104276171491593
0.04006683688627321,0.9903879276816571,0.9917758178073125,0.955,0.955223880597015,0.9104276171491593
0.0414681563816198,0.9908768654643242,0.9918286139258593,0.95,0.9486301369863013,0.9004574751472455
0.05085117167490382,0.9917991799179918,0.9923166442230755,0.9516666666666667,0.9529983792544571,0.9060609142614645
0.04317151491026306,0.988743318776322,0.9890047073053562,0.95,0.95,0.9001900190019002
0.03430330493941371,0.9872098320943206,0.9887160299598626,0.9433333333333334,0.9446254071661238,0.8887057120200159
0.026431763868959186,0.9909546510206576,0.9916543959308596,0.9416666666666667,0.9399656946826759,0.883873778213948
0.028713835299821022,0.9910879976886577,0.9915538661080606,0.9416666666666667,0.9434571890145396,0.8864977807386526
0.026152633352509367,0.9916213843606584,0.9922660413381875,0.9383333333333334,0.9338103756708409,0.8825524339569504
0.036660854189725346,0.9914658132479914,0.9916977059611364,0.95,0.9496644295302014,0.9000166684816481
0.03208030541044712,0.9913991399139914,0.9919948968031238,0.9516666666666667,0.9522240527182866,0.904214334302692
0.03788615892584773,0.9923770154793257,0.9927631741116396,0.9483333333333334,0.9492635024549918,0.8981567192800043
