train_loss,val_AUROC,val_AUPRC,val_Accuracy,val_F1,val_MCC
0.503162174547734,0.9373072888521568,0.9389735742277916,0.8679775280898876,0.8448844884488449,0.7375303039018939
0.27588406419830347,0.9722019136018308,0.9740834725480261,0.9213483146067416,0.9096774193548387,0.843872435900946
0.1925188433004617,0.9846387361327441,0.9835434245123025,0.9030898876404494,0.9001447178002896,0.8114549740303089
0.1391858933299711,0.9881194570711085,0.986366310428623,0.9367977528089888,0.933530280649926,0.8756125682095104
0.12189460691662841,0.9924584379668776,0.9912713336537818,0.949438202247191,0.9439252336448598,0.8982710298277979
0.1048223649625483,0.9903286817762803,0.9890771108447103,0.9466292134831461,0.9406249999999999,0.8927040944079944
0.10588112136270575,0.9920134142852601,0.9905489951581836,0.9508426966292135,0.9479940564635959,0.9030547604429764
0.0817723231260598,0.9931418671922184,0.9923256691286314,0.9550561797752809,0.9495268138801263,0.9102705294521268
0.06993866133749241,0.9925458533329095,0.9915903855625224,0.9592696629213483,0.9544740973312402,0.9184956111142488
0.06984917935902869,0.9947073969293366,0.9942998469043954,0.973314606741573,0.9708141321044548,0.9462384673039703
0.07378879851735658,0.9934835818048888,0.9928839200989528,0.9592696629213483,0.9558599695585996,0.918146029904978
0.06687898358895582,0.9932292825582505,0.9924531481910647,0.9634831460674157,0.9595015576323987,0.926640838789712
0.07023752505523166,0.9957881687275502,0.9953332782911369,0.9424157303370787,0.9404934687953556,0.8898249900050941
0.06397880771149844,0.9930067707174417,0.9917325401539425,0.9480337078651685,0.945185185185185,0.8977767860884507
0.061795108152145,0.9946915032264217,0.9935344339843336,0.9620786516853933,0.95952023988006,0.9247141230529989
0.05362381670698881,0.9958755840935821,0.9951555159358416,0.9592696629213483,0.9566517189835575,0.9193431661676581
0.03720545848835178,0.9949855367303475,0.9941052622335711,0.9719101123595506,0.9693251533742331,0.9434184176229378
0.03822773610869935,0.9969404621888807,0.9964888145052382,0.9648876404494382,0.9607535321821036,0.9298628544285202
0.03996018253806094,0.9963047140722845,0.9956968902364148,0.9648876404494382,0.9607535321821036,0.9298628544285202
0.041088307324400074,0.9960901490829333,0.9952209208533392,0.973314606741573,0.9705426356589147,0.9463438506869529
0.05167850906802161,0.9909485361899616,0.987512609465043,0.9564606741573034,0.9535232383808097,0.9134280360822302
0.05141775516609948,0.9904319908452272,0.9867054329076795,0.9536516853932584,0.9506726457399104,0.9080595762569279
0.05552568152234178,0.995661019104231,0.9949754609383308,0.9578651685393258,0.9552238805970149,0.9166694572035573
0.05065678732733688,0.9968371531199339,0.9963103203308312,0.9691011235955056,0.9667673716012085,0.9382820658149958
0.03783728468519883,0.9966861629422422,0.9960787978217155,0.973314606741573,0.9710806697108066,0.9464059585458602
0.0319698306621075,0.995875584093582,0.9953760488986795,0.9705056179775281,0.9672386895475819,0.9408912385873203
0.031589275022275334,0.9956610191042309,0.99488720949415,0.9662921348314607,0.9636363636363636,0.9324692966973558
0.02473993898968446,0.9954464541148798,0.9945585026527024,0.9719101123595506,0.9692307692307691,0.9434065420242067
0.02479204000607358,0.9962967672208272,0.9953848600149928,0.976123595505618,0.9738863287250384,0.9518979974590452
0.021477177293771434,0.9953034107886456,0.9939615814535059,0.973314606741573,0.9709923664122138,0.9463199490860933
0.02027652110780566,0.996034521122731,0.9950282050793393,0.9719101123595506,0.9696048632218845,0.9436348059050566
0.02607032749189053,0.9937458279029848,0.9921807468514303,0.9606741573033708,0.9580838323353292,0.9220246986156893
0.017992425320738577,0.9960583616771035,0.9955148627362679,0.9747191011235955,0.9724770642201835,0.9491160236438125
0.01723653077615467,0.9965749070218379,0.996177371616135,0.9747191011235955,0.9724770642201835,0.9491160236438125
0.024821233363742933,0.9953272513430178,0.9940272116714979,0.9719101123595506,0.9694189602446484,0.9434604715479168
0.02525014453339827,0.9954782415207095,0.9935742684103337,0.9705056179775281,0.9682299546142208,0.9410203154679168
0.023022374742113355,0.9949219619186879,0.9932677778592081,0.9691011235955056,0.966867469879518,0.9384756952624664
0.022093530121224114,0.9950411646905497,0.9936396275408385,0.976123595505618,0.9741248097412482,0.9520579442740367
0.017845023229649308,0.9964080231412314,0.9954540480642949,0.976123595505618,0.9740458015267176,0.9519742667691575
0.017553135281302486,0.9964954385072634,0.9959241792947706,0.9747191011235955,0.9721362229102166,0.9491407701867826
0.018003853149254956,0.996487491655806,0.9959358499679462,0.9747191011235955,0.9724770642201835,0.9491160236438125
0.02157587376337882,0.9956530722527734,0.9948723440822032,0.9620786516853933,0.9578783151326052,0.9238638414372523
0.02118696137916919,0.9966782160907848,0.9960675126244006,0.973314606741573,0.9709035222052068,0.9462640935863673
0.013645686863264207,0.9955418163323692,0.9947517296119134,0.9634831460674157,0.960725075528701,0.9269881648334521
0.01355203099746907,0.9975364760481897,0.9972324310383742,0.9803370786516854,0.9785276073619632,0.9603928923360564
0.01657039033344753,0.9956530722527734,0.9952678882195704,0.976123595505618,0.9737248840803708,0.951943727279363
0.012792717938884634,0.9966066944276677,0.9964155564579387,0.9803370786516854,0.9784615384615385,0.9603893863284451
0.012368807864790972,0.996153723894593,0.9950982321022724,0.9775280898876404,0.9753846153846154,0.9547284382270323
0.016586902479305082,0.9961378301916781,0.9952699914369694,0.9747191011235955,0.9722222222222223,0.9490888555158745
0.01813566014014957,0.9973378047617534,0.9970579444088222,0.9789325842696629,0.9769585253456222,0.9575575276141202
0.02075342595525564,0.9938809243777615,0.9923604054396963,0.9789325842696629,0.9770290964777948,0.9575777580862664
0.019892770823845867,0.9957643281731778,0.9954969235679492,0.9662921348314607,0.9622641509433961,0.9328055769909035
0.012778466334193812,0.9967417909024444,0.9965950930351619,0.9747191011235955,0.9725609756097562,0.9491857533892893
0.00808141753102351,0.9960186274198163,0.9954009549859706,0.973314606741573,0.9710806697108066,0.9464059585458602
0.010591938421057304,0.9951683143138689,0.9945012759435363,0.9775280898876404,0.9754601226993865,0.9547347340983502
0.0176995886688833,0.9959709463110716,0.9955956673583337,0.9817415730337079,0.9800307219662059,0.9632170577691951
0.015428544953134208,0.9954544009663372,0.9957320751244464,0.9831460674157303,0.9815384615384616,0.9660503344298579
0.012973209293156719,0.9935630503194635,0.993709947012833,0.976123595505618,0.9741248097412482,0.9520579442740367
0.01077825842296369,0.9968768873772211,0.99677394511804,0.9705056179775281,0.9683257918552036,0.9411982113474079
0.009896278033198973,0.9963603420324867,0.9967565217323421,0.9789325842696629,0.9767441860465117,0.9576813146651648
0.009506455297486947,0.9962888203693697,0.9959555703457038,0.9747191011235955,0.9725609756097562,0.9491857533892893
0.004934701507131975,0.995716647064433,0.9955807190248223,0.973314606741573,0.9709035222052068,0.9462640935863673
0.015802866220606743,0.9972662830986363,0.9968428603991158,0.9705056179775281,0.967642526964561,0.940580742239901
0.01927895134385452,0.9967497377539019,0.9962313673391828,0.973314606741573,0.9709035222052068,0.9462640935863673
0.017304451851942414,0.997417273276328,0.9972903303957033,0.976123595505618,0.9740458015267176,0.9519742667691575
0.01727625907210111,0.9973854858704981,0.9971518281291152,0.9747191011235955,0.9724770642201835,0.9491160236438125
0.014469977659054886,0.9967020566451572,0.9964637595500461,0.973314606741573,0.9703588143525741,0.9465670376373428
0.01242505006737929,0.9965033853587209,0.9962179020264357,0.976123595505618,0.973561430793157,0.9521122452166476
0.015055671571693465,0.9969086747830509,0.9967430956881466,0.9719101123595506,0.9697885196374622,0.9439290163057678
0.011361624595031563,0.9964795448043485,0.9967556758414411,0.9775280898876404,0.9750778816199377,0.9550106477516263
0.006153285031680765,0.9963444483295718,0.9961745403319939,0.9691011235955056,0.9666666666666668,0.9381181254354741
0.004290963317463534,0.9965510664674656,0.9968606056496866,0.9803370786516854,0.9783950617283951,0.9604167005074477
0.006278141880764525,0.9971232397724021,0.9970548791550494,0.973314606741573,0.9711684370257967,0.946522055556329
0.006093975435958974,0.9957245939158905,0.9958749563496659,0.9789325842696629,0.9770290964777948,0.9575777580862664
0.00834052147376549,0.9972424425442639,0.9970717555973384,0.973314606741573,0.9711684370257967,0.946522055556329
0.006749304850532261,0.9969325153374233,0.9967244599300589,0.9705056179775281,0.9682299546142208,0.9410203154679168
0.007161887084811256,0.9956212848469437,0.9957405338292655,0.9789325842696629,0.9769585253456222,0.9575575276141202
0.007556456301832367,0.9961219364887631,0.9964490112819204,0.9817415730337079,0.97984496124031,0.9633500466542707
0.005754920351066433,0.9966543755364126,0.9963548413947072,0.9662921348314607,0.9639639639639639,0.9330552435852247
0.010343031297554945,0.9949458024730602,0.9956312021720597,0.976123595505618,0.9740458015267176,0.9519742667691575
0.015807404621763787,0.9955656568867415,0.9955752929987359,0.9705056179775281,0.967642526964561,0.940580742239901
0.011797184356798508,0.9968450999713914,0.9966090585336729,0.9747191011235955,0.9720496894409938,0.9492233414666379
0.00902845929674082,0.9948742808099431,0.9950460422681634,0.973314606741573,0.9709923664122138,0.9463199490860933
0.009016307200040657,0.995152420610954,0.9945004160087833,0.976123595505618,0.9740458015267176,0.9519742667691575
0.009044402575060041,0.9961696175975079,0.9959472059078257,0.973314606741573,0.9708141321044548,0.9462384673039703
0.013528260609581231,0.9969881432976254,0.9966735415769583,0.9691011235955056,0.9666666666666668,0.9381181254354741
0.014817646568137229,0.9948981213643154,0.9948202996754641,0.9719101123595506,0.9688473520249222,0.9436627241668606
0.013062799705691647,0.9950530849677358,0.9949149041531831,0.976123595505618,0.9739663093415009,0.9519209258363168
0.011050675377692274,0.9943338949108363,0.9945116578971515,0.9747191011235955,0.9723076923076923,0.9490674901256195
0.018162199228315638,0.9940160208525383,0.9939700689746273,0.9662921348314607,0.963302752293578,0.9321493673561252
0.021219782483560767,0.9950570583934645,0.9954019203837756,0.973314606741573,0.9706336939721792,0.946278248119401
0.015470789594563506,0.9959550526081568,0.9957437300765891,0.9705056179775281,0.9683257918552036,0.9411982113474079
0.013854618633615468,0.994413363425411,0.9939777319465457,0.9691011235955056,0.9662576687116564,0.9377602593852316
0.011852659062465357,0.9967020566451572,0.9964514170518576,0.9719101123595506,0.9693251533742331,0.9434184176229378
0.006052925255399369,0.996241139260625,0.9958476963489721,0.9747191011235955,0.9725609756097562,0.9491857533892893
0.006940438184682124,0.9965987475762104,0.9962786611368405,0.9691011235955056,0.9659442724458206,0.937806605615922
0.007520697218725876,0.9952239422740711,0.9952264825947141,0.9691011235955056,0.9662576687116564,0.9377602593852316
0.0038311772128636996,0.9958835309450396,0.9957513169916188,0.9662921348314607,0.9634146341463414,0.9322263666221371
0.00872041585022246,0.9959629994596141,0.9962071542623825,0.9705056179775281,0.9679389312977099,0.9406656314030291
0.005732082161093742,0.996312660923742,0.9964703638025422,0.9775280898876404,0.9754601226993865,0.9547347340983502
0.0052077338592759325,0.9964398105470613,0.9963978773626453,0.9747191011235955,0.9723926380368099,0.949076575860644
0.005033270154786337,0.9964318636956038,0.9964570219414195,0.973314606741573,0.9705426356589147,0.9463438506869529
0.003363400870105495,0.9967100034966146,0.9969837560565933,0.976123595505618,0.9738058551617873,0.9519055665989914
0.0033758155644309654,0.9961696175975079,0.9963624989501239,0.9775280898876404,0.975609756097561,0.9548388823116735
0.0027979511647587387,0.9967894720111892,0.996424238926122,0.9747191011235955,0.972809667673716,0.9495759667965397
0.002263734844399286,0.9968371531199338,0.9965175299904473,0.9676966292134831,0.9643410852713179,0.935006386708741
0.004253462244010037,0.9968609936743063,0.9966590122338189,0.9789325842696629,0.9770992366412213,0.9576285844522218
0.0047340698546587375,0.9957166470644332,0.9961489544078287,0.9775280898876404,0.9752321981424149,0.9548078524722128
0.005219279931370906,0.9949537493245176,0.994898951553373,0.976123595505618,0.9741248097412482,0.9520579442740367
0.00621169382580739,0.9964557042499762,0.9961006401836824,0.9789325842696629,0.9770290964777948,0.9575777580862664
0.006553816915992081,0.9951365269080391,0.9942894380470773,0.9747191011235955,0.9724770642201835,0.9491160236438125
0.009571325745438206,0.9960583616771035,0.9954278300544808,0.9775280898876404,0.9756838905775077,0.9549365819413302
0.007085216991211169,0.9960822022314759,0.9957471900295343,0.976123595505618,0.9740458015267176,0.9519742667691575
0.008054601816616512,0.9948265997011984,0.9942040455441876,0.9789325842696629,0.9770992366412213,0.9576285844522218
0.00497365652837115,0.995541816332369,0.9947375147198748,0.9662921348314607,0.9637462235649548,0.9326351153242239
0.011554430243705761,0.9964080231412314,0.996090975474362,0.973314606741573,0.9712556732223903,0.9466681824881743
0.013244733076742031,0.9959550526081566,0.9955569109991621,0.9747191011235955,0.9722222222222223,0.9490888555158745
