train_loss,val_AUROC,val_AUPRC,val_Accuracy,val_F1,val_MCC
0.5171633282550011,0.9259592625929259,0.9340686910287561,0.7183333333333334,0.7749667110519307,0.514830571042144
0.34516065999213824,0.9587625429209587,0.9633537698105146,0.8883333333333333,0.8858603066439523,0.7768038305389043
0.2623393714629443,0.9627296062939626,0.9661155861572062,0.8833333333333333,0.870848708487085,0.7780590509896852
0.2175511278128639,0.9755975597559755,0.9780515620468924,0.9,0.8901098901098902,0.8101321510818614
0.18947921344172544,0.977031036436977,0.978976576885205,0.905,0.9073170731707318,0.8121036375689562
0.1597032901186936,0.9807869675856474,0.9824568736499586,0.92,0.9194630872483222,0.8400133349038502
0.15571504863427302,0.9791534709026458,0.9808237616908528,0.9266666666666666,0.9233449477351917,0.8551261226420468
0.1388881404040204,0.9823649031569823,0.9839489166844985,0.9283333333333333,0.929853181076672,0.8584646601835909
0.12245331278644202,0.9834427887233168,0.9854748000200513,0.935,0.9353233830845771,0.8704176141981965
0.11092315875222057,0.9842650931759843,0.9866291180309421,0.945,0.942608695652174,0.8917120803312636
0.11701441721661308,0.9857763554133191,0.9866378651811016,0.935,0.935108153078203,0.8702542026307416
0.09475953912548603,0.985098509850985,0.9865960794579821,0.9433333333333334,0.9438943894389438,0.8874104429164773
0.10292299062851089,0.9869098020913202,0.9887782437505737,0.94,0.9405940594059405,0.8807404407148427
0.08376859260706072,0.9864097520863198,0.9883657298649153,0.9316666666666666,0.9333333333333333,0.8655359025623903
0.07258162874482083,0.9891100221133224,0.9905220101710497,0.9516666666666667,0.9502572898799313,0.9038965927925317
0.06458699161542185,0.9869764754253203,0.9892865344788682,0.94,0.9411764705882354,0.881646776421552
0.07110733220567417,0.9868320165349869,0.9888988582908778,0.9383333333333334,0.9352014010507881,0.8791517196680758
0.06756129394134457,0.9858652531919858,0.9885827628508886,0.935,0.9365853658536586,0.8722149356865696
0.06286172900634615,0.9879987998799881,0.9896558688968843,0.9533333333333334,0.9522184300341299,0.9069551988947212
0.05555121837935109,0.9873098420953206,0.9895231933722652,0.9516666666666667,0.951747088186356,0.9035921662620143
0.05311696160999484,0.9869209143136536,0.9888077533350126,0.94,0.9400000000000001,0.8801880188018801
0.057636727137971626,0.9870764854263204,0.9890239402673278,0.9483333333333334,0.9473684210526317,0.8967637293922743
0.051673594554471035,0.9881321465479881,0.9898385110149388,0.9483333333333334,0.949096880131363,0.8978300749599468
0.0520190572873397,0.9889877876676556,0.9910677657967404,0.9566666666666667,0.9566666666666667,0.9135246858019135
0.0494715999831565,0.9896989698969898,0.9917834449326272,0.955,0.9530434782608694,0.9117670787643829
0.04619013550523066,0.9882988298829883,0.9897021106147375,0.955,0.9532062391681109,0.9114064063810011
0.04702153735330335,0.9887877676656555,0.9906859668802631,0.9516666666666667,0.9512605042016806,0.9033319076529744
0.04130332486122727,0.9866764454223201,0.988234907480383,0.9266666666666666,0.9292604501607717,0.857190920874854
0.04623516379193828,0.9880210243246548,0.9896714534048984,0.9483333333333334,0.9473684210526317,0.8967637293922743
0.040437834434559145,0.9897878676756565,0.991338054736571,0.9533333333333334,0.9536423841059603,0.9071923399387893
0.042740427853314084,0.9874320765409874,0.9896043023779134,0.95,0.9475524475524475,0.9023502474380171
0.032947990167299636,0.9895433987843228,0.9911772975468903,0.9616666666666667,0.9606837606837607,0.9237187542914317
0.03281650463653976,0.9883321665499882,0.9901487613324427,0.94,0.9411764705882354,0.881646776421552
0.03976172662896773,0.9902879176806569,0.9920236563984955,0.9583333333333334,0.9568221070811744,0.9177659415934721
0.032348069286191536,0.9885877476636552,0.9903500286989919,0.9533333333333334,0.953020134228188,0.9066837055458479
0.03307694653842103,0.9895656232289896,0.991344724884465,0.9516666666666667,0.9519071310116085,0.9037592833239988
0.032488995076434796,0.9898100921203231,0.991580053015455,0.9566666666666667,0.9565217391304347,0.9134174129806897
0.028439252079871222,0.9861763954173195,0.9879992294740493,0.9316666666666666,0.9335494327390601,0.8659697233649395
0.030264286675226567,0.9871209343156538,0.9888436427691719,0.95,0.9494949494949495,0.8999899989999
0.020735597027595178,0.9876765454323211,0.9889911294136496,0.9433333333333334,0.9444444444444444,0.8883221258549917
