train_loss,test_loss
12.579399331884149,4.6429977
2.1109713240143098,1.582999
0.8208169379878194,0.6193737
0.7331233901841604,0.59420425
0.7115148117364638,0.6308681
0.6689468265331792,0.57323784
0.6661636235233619,0.5652018
0.6504753973264525,0.59089166
0.667646689888274,0.49028093
0.6200024869308146,0.50392896
0.6164183104360941,0.50160336
0.5977721993157651,0.51051813
0.5745619915501337,0.46079838
0.5640435135279811,0.46856853
0.5568045842460023,0.44934297
0.51399668623995,0.4081945
0.5161366868464604,0.40389022
0.48786536100182415,0.4124241
0.47813132513562284,0.371971
0.4668329175760083,0.37108228
0.45000824370076176,0.36150023
0.45036902755277564,0.35144034
0.4370045532655156,0.35457027
0.43125445177539284,0.36724207
0.4402911355084603,0.35468337
0.42085813946030176,0.3617198
0.4138091026732385,0.35032597
0.39797905726687155,0.34659845
0.3940201428911704,0.3453941
0.3952524024515138,0.33476016
0.3877390816166389,0.33660915
0.38408330557902837,0.33135653
0.37890632281733294,0.3310767
0.37422346090685965,0.3186348
0.36414350603398427,0.3305304
0.3590323015503692,0.325251
0.36401557534216766,0.31230903
0.35969143178024526,0.32027817
0.3436992472137476,0.31900302
0.34775263690285946,0.29328948
0.3331523185543366,0.30309078
0.3377053544519047,0.2971577
0.3273391471968228,0.2921456
0.33071686535571543,0.29969326
0.33523106345122855,0.28958204
0.3224340418695328,0.28915942
0.30814339803933505,0.28416136
0.3121974856496704,0.29199117
0.3097958998216338,0.28254896
0.30435166013732956,0.27733257
0.3001645856545031,0.27753964
0.29430930724466114,0.27140027
0.29413756334076274,0.26999682
0.2858450106421494,0.2735083
0.2977736029968202,0.27698183
0.2861755625761651,0.2732475
0.2898837206301422,0.26749933
0.2734535884480692,0.26259658
0.2726997673882755,0.25949422
0.2751483271309127,0.26092955
0.2606863505346444,0.2665134
0.2704693499340052,0.25806645
0.26132702973216787,0.2601618
0.26110058016483084,0.2722322
0.264456652556423,0.26071924
0.2574681266707981,0.26260486
0.25945228303258416,0.24902636
0.25383831483386987,0.24805377
0.25264646863747947,0.25928915
0.24770167393586529,0.26118702
0.24532981749865268,0.25974637
0.246160761196564,0.24717051
0.2429157520462832,0.24967569
0.24571452598778154,0.2514577
0.24405352479279885,0.24288681
0.23528049146463664,0.2527176
0.24066324011925205,0.25378454
0.2444504551220024,0.26833564
0.23990206890076501,0.24845855
0.22826553700303037,0.25966665
0.22797948981729796,0.24411546
0.2248117220682105,0.2508198
0.22546145951658414,0.24197645
0.22624788872090276,0.24997042
0.22245452452903453,0.2489356
0.2213600226913332,0.25881094
0.22954953958134697,0.24727908
0.2196979522003035,0.25084534
0.2206536304462378,0.24653254
0.22004534190982178,0.240122
0.21908769923201538,0.2392224
0.21664306863512958,0.24953854
0.21324307831043082,0.2371045
0.21502685970718616,0.24472071
0.20821385223849517,0.24347594
0.21091422387931633,0.23818639
0.20934197908843144,0.23383841
0.21361058279913586,0.23652585
0.20758675298808454,0.23484562
0.21200880890911897,0.23343669
0.20068032488882528,0.23373502
0.20228046077556963,0.2440329
0.2093658173861504,0.23452027
0.20092529926491004,0.2392151
0.1968316582124435,0.23376088
0.19854148234278118,0.24205434
