train_loss,val_AUROC,val_AUPRC,val_precision,val_recall
0.5615289546657016,0.8748097564438765,0.8853413703443767,0.6021650879566982,0.9694989106753813
0.3974268421785277,0.9268222337588577,0.9329968621002992,0.798828125,0.8910675381263616
0.2886661557972666,0.9555395817525923,0.9548555481549454,0.927860696517413,0.8126361655773421
0.2387125097185804,0.966157723555591,0.9669341626895386,0.9230769230769231,0.8627450980392157
0.21033781905525148,0.9643651078897276,0.9646164918737392,0.8051001821493625,0.9629629629629629
0.1744418642210741,0.9732172570318012,0.972896095965138,0.9330254041570438,0.8801742919389978
0.15200947161063885,0.9710252962918592,0.971589848729188,0.8840579710144928,0.9302832244008714
0.14181998350538813,0.9708500281760136,0.969988824990747,0.927765237020316,0.8954248366013072
0.11860416407419097,0.974317674569262,0.9736280184600592,0.8930041152263375,0.9455337690631809
0.12501537762631254,0.9739005808252243,0.9749575670611548,0.9405034324942791,0.8954248366013072
0.10313923913060287,0.9780493324281511,0.9776881759288873,0.8884381338742393,0.954248366013072
0.10472340612781189,0.9773393856297894,0.9746638108239388,0.9229122055674518,0.9389978213507625
0.1148637772800888,0.9773393856297894,0.9767734563183257,0.8339622641509434,0.9629629629629629
0.10618536641892247,0.9740869418597944,0.9742601667052959,0.8707753479125249,0.954248366013072
0.0962382026946811,0.9771752104326682,0.9751820464211196,0.9129511677282378,0.9368191721132898
0.0842006317771844,0.975861808855699,0.9760745103976765,0.9279475982532751,0.9259259259259259
0.09099058119014748,0.9749521895202977,0.9733115014267207,0.8406072106261859,0.9651416122004357
0.08680149148195081,0.9794958490298133,0.980684618596703,0.9670588235294117,0.8954248366013072
0.08182758467465287,0.9769178547182621,0.9743568420619658,0.9459459459459459,0.9150326797385621
0.06992739043473883,0.9734013994826263,0.9678821712567643,0.8891129032258065,0.9607843137254902
0.060950160810770405,0.9739981985099992,0.9697893067838855,0.9188034188034188,0.9368191721132898
0.056548569997608586,0.9755822673038439,0.9746103242808746,0.928416485900217,0.9324618736383442
0.06687532971746504,0.9735101100861254,0.973307709119006,0.9362637362637363,0.9281045751633987
