AUROC,AUPRC,Precision,Recall
0.9937074024165379,0.9938618445758963,0.9806138933764136,0.9499217527386542
0.9935966461357338,0.9926939605731335,0.9612403100775194,0.9702660406885759
0.9934387158834763,0.9932450715555904,0.9555214723926381,0.974960876369327
0.9911056553387604,0.9912065383444281,0.9698890649762282,0.9577464788732394
0.9924788281165074,0.992313799500482,0.9777424483306836,0.9624413145539906
