train_loss,val_AUROC,val_AUPRC,val_precision,val_recall
0.5304655812207826,0.9251386497163695,0.9133635931719022,0.5905882352941176,0.98046875
0.3074334558054864,0.9699877177876823,0.9691231600784093,0.8754578754578755,0.93359375
0.2081072334641623,0.9827352613452188,0.9815475296379481,0.8837209302325582,0.96484375
0.16324864423478702,0.9830518132090762,0.9806505547653948,0.8957952468007313,0.95703125
0.14414766000950013,0.9852106969205835,0.983411780218128,0.9609856262833676,0.9140625
0.12527716865525793,0.9864864009319286,0.9873811615233891,0.8888888888888888,0.96875
0.11364881882813577,0.9865623733792545,0.9870239058758031,0.972972972972973,0.9140625
0.1111477295055,0.989952643841167,0.9895667048022878,0.8853615520282186,0.98046875
0.0981423146873911,0.988110311993517,0.9885461907103864,0.9372623574144486,0.962890625
0.08749742239475568,0.9890188158427876,0.987911187577896,0.9371428571428572,0.9609375
0.07105395647945587,0.9920070654376012,0.9918254183127709,0.969939879759519,0.9453125
0.08024415734260812,0.9908611476904375,0.9901594003366101,0.9794238683127572,0.9296875
0.07619565868352553,0.9919405895461912,0.9916336907658174,0.9701195219123506,0.951171875
0.07269246838540434,0.9925452036061587,0.9914085891005948,0.972,0.94921875
0.06205657007122273,0.9929029072123178,0.9925705309304307,0.935064935064935,0.984375
0.060697798924318064,0.9951124392220421,0.9948541475411381,0.9836734693877551,0.94140625
0.06684280744114295,0.9926749898703404,0.9927280602750648,0.9576107899807321,0.970703125
0.05702763129500246,0.9937734248379254,0.9938132580273468,0.98,0.95703125
0.056763788018023446,0.9912758306320907,0.9904156229539187,0.9720558882235529,0.951171875
0.05999471686360469,0.9914720927876823,0.9897248302074158,0.9536679536679536,0.96484375
0.06573779840655608,0.9919880723257698,0.991002805165897,0.9488636363636364,0.978515625
0.05855464918767935,0.9915860514586711,0.9911511900080684,0.9738955823293173,0.947265625
0.0638569218965964,0.9919405895461914,0.99185176972821,0.9578544061302682,0.9765625
0.06270920844393944,0.9923141207455429,0.9930290126642608,0.9761904761904762,0.9609375
0.047131307684364604,0.9924407414910859,0.992682909592318,0.9576923076923077,0.97265625
0.051911001594276675,0.9931941349270664,0.9936925782432231,0.9633204633204633,0.974609375
0.03987366847009379,0.9924502380470017,0.9927475436856069,0.9798792756539235,0.951171875
0.036370328551880056,0.9914467686385738,0.9916641951743971,0.9559386973180076,0.974609375
0.03586051246267898,0.9923616035251216,0.992772711216353,0.9647058823529412,0.9609375
0.039952511858249634,0.9926876519448947,0.9928482102338687,0.9855371900826446,0.931640625
0.04446222110706412,0.9914467686385737,0.990943097735937,0.9571984435797666,0.9609375
0.045683519518737836,0.9934916936790924,0.9934410646863717,0.9612403100775194,0.96875
0.030986277928060815,0.9939823490680713,0.994407532933005,0.9798792756539235,0.951171875
0.03071211205685451,0.9939950111426256,0.9940022815556404,0.9725490196078431,0.96875
0.0302436616167565,0.9933619074149108,0.9939420247798736,0.962890625,0.962890625
0.0368585280463913,0.9940994732576985,0.9943194665459818,0.9688109161793372,0.970703125
0.02956950519344725,0.993561335089141,0.9940581556241598,0.9611650485436893,0.966796875
0.03365113632154105,0.9929693831037276,0.9930611260799191,0.9704724409448819,0.962890625
0.030160673617443613,0.9931055004051864,0.9931137808730828,0.9411764705882353,0.96875
0.03303087377218845,0.9927414657617504,0.9926461338177117,0.9799599198396793,0.955078125
0.026127605394349065,0.993456872974068,0.9936002215275187,0.970703125,0.970703125
0.026205771835417523,0.9920862034035656,0.992740045668028,0.9801587301587301,0.96484375
0.025039263406939575,0.9912061892220421,0.9923850488971652,0.976,0.953125
0.021602385350938304,0.992447072528363,0.9936936191973174,0.970703125,0.970703125
0.023702881413462742,0.9920450516612641,0.9929766087694454,0.9705304518664047,0.96484375
0.02143412531067068,0.9921083620340356,0.9935610068053824,0.9685658153241651,0.962890625
0.021445448816242586,0.992826934764992,0.9939391330524582,0.982,0.958984375
0.021568547912798507,0.9916177066450568,0.9920903684530668,0.9650485436893204,0.970703125
0.024067220244601308,0.9929788796596435,0.9938261312875468,0.9818913480885312,0.953125
0.01719440143146993,0.9939095421393842,0.9947008402788666,0.9597701149425287,0.978515625
0.015958344414201884,0.9940741491085898,0.9949846162975414,0.9763779527559056,0.96875
0.01379324439574071,0.9935866592382495,0.9943878388148649,0.9798387096774194,0.94921875
0.01116938283315604,0.9921241896272285,0.9934553792924437,0.9798792756539235,0.951171875
0.026897524623634334,0.992871252025932,0.9938772989148119,0.9612403100775194,0.96875
0.0218591741867003,0.9943590457860615,0.9941887861922815,0.9684418145956607,0.958984375
0.020464558566061063,0.9943463837115073,0.9949363923469048,0.9744094488188977,0.966796875
0.020233979394938012,0.9930421900324149,0.9919332329186902,0.9615384615384616,0.9765625
0.020585362862297892,0.9936784592787682,0.9939654549584566,0.9576107899807321,0.970703125
0.020558175888396982,0.9945046596434359,0.9947297958798186,0.9801192842942346,0.962890625
0.013310312022299197,0.9930326934764993,0.9936259715393952,0.9653846153846154,0.98046875
0.01769747278006988,0.9940488249594813,0.9948276941269771,0.970873786407767,0.9765625
0.02433998600273491,0.9926528312398704,0.9936716633580035,0.9878542510121457,0.953125
0.022425610247190877,0.9935708316450568,0.9937710920052782,0.9523809523809523,0.9765625
0.02144412324493904,0.994482501012966,0.9945458464826366,0.9683794466403162,0.95703125
0.01703520755449296,0.994631280388979,0.994880663355445,0.9723865877712031,0.962890625
0.013929286272472943,0.993687955834684,0.993926940097324,0.9632495164410058,0.97265625
