train_loss,val_AUROC,val_AUPRC,val_precision,val_recall
0.5579306811055122,0.8745435263944908,0.8869131564993868,0.610719322990127,0.9433551198257081
0.39497237031625854,0.9286192865922109,0.9336770117722177,0.7263513513513513,0.9368191721132898
0.3234550306502529,0.9518167982286828,0.9546713781431408,0.7926605504587156,0.9411764705882353
0.2595633531133699,0.954749765939415,0.9561695196373957,0.8082706766917294,0.9368191721132898
0.2214401951013194,0.9620400321250927,0.9640334096315878,0.8905579399141631,0.9041394335511983
0.17379774807630483,0.968873270059325,0.9696506233606043,0.8651911468812877,0.9368191721132898
0.14798788349199232,0.9702266061437022,0.9719777457115857,0.8714859437751004,0.9455337690631809
0.14136802055206,0.9741978710470385,0.9728180047499636,0.9036402569593148,0.9193899782135077
0.15019208931421638,0.9698494469070724,0.9699399352741882,0.9628712871287128,0.8474945533769063
0.13084208853689663,0.9731373880169855,0.9734738515419576,0.8670634920634921,0.9520697167755992
0.1164517302433232,0.9733636835589633,0.9755305164077204,0.8327067669172933,0.9651416122004357
0.11574380534863817,0.9702088574737431,0.973025679738928,0.9386363636363636,0.8997821350762527
0.10516951413098209,0.9729643384848847,0.974605930135938,0.8529980657640233,0.9607843137254902
0.08780463571108281,0.9759683008754533,0.9769840378229151,0.9222462203023758,0.9302832244008714
0.07420187012908024,0.9784664261721887,0.9799077931301625,0.9273127753303965,0.9172113289760349
0.07707463500925808,0.9777476050388475,0.9782255182155797,0.9219088937093276,0.9259259259259259
0.07849385516519772,0.9792074331429789,0.9789585335865741,0.9547619047619048,0.8736383442265795
0.07761360543942795,0.9748989435104206,0.9759277507075188,0.9232456140350878,0.9172113289760349
0.07739874083015201,0.9778008510487245,0.9810470804762029,0.906054279749478,0.9455337690631809
0.07279139777324829,0.9798064507540967,0.9823320725721146,0.9518348623853211,0.9041394335511983
0.09184445413551569,0.9719149483735563,0.9731608819092946,0.8678500986193294,0.9586056644880174
0.08045347886999553,0.9772062706050966,0.9775906490819046,0.9467592592592593,0.8910675381263616
0.08087653384180482,0.9753781575993149,0.9759613991700425,0.8727272727272727,0.9411764705882353
0.0491046084771508,0.9776544245215625,0.9783459617798574,0.9141630901287554,0.9281045751633987
0.05847585041286441,0.9763454601120829,0.9778157176725508,0.8717434869739479,0.9477124183006536
0.052271101940007156,0.9779428404083969,0.9800442845323647,0.8909465020576132,0.9433551198257081
0.06517584173207057,0.9769400405557108,0.9764474216445258,0.8997955010224948,0.9586056644880174
0.05139639155447248,0.9770731555804038,0.976402108225877,0.8732673267326733,0.9607843137254902
0.04190401018997373,0.9789057057536752,0.979549634261439,0.933920704845815,0.9237472766884531
0.041458037402603225,0.9784930491771272,0.9792808701469694,0.924892703862661,0.9389978213507625
0.04047160009693222,0.9760348583877995,0.9769313046299894,0.9022869022869023,0.9455337690631809
0.047540097005185564,0.9753249115894378,0.9757025492350847,0.8872950819672131,0.9433551198257081
0.03988536083177417,0.9766072529939788,0.9776644120748538,0.9586206896551724,0.9084967320261438
0.027056200246714575,0.9767448051861614,0.977763338756107,0.8866396761133604,0.954248366013072
0.035926149504530915,0.9729599013173951,0.9740542108055236,0.9205298013245033,0.9084967320261438
0.05313054715991804,0.9725561190758267,0.9734981095436657,0.8884381338742393,0.954248366013072
0.03495501822519083,0.9764253291268985,0.9780211781651933,0.9206008583690987,0.934640522875817
0.041423971990169894,0.9727424801103967,0.9758616149957683,0.8962655601659751,0.9411764705882353
0.030277004281888655,0.9760747928952075,0.9796304813998811,0.95,0.9106753812636166
0.031808137018404875,0.9771086529203218,0.981189470325177,0.9546485260770975,0.9172113289760349
0.0352182552614953,0.9799839374536871,0.9818483284704695,0.9267241379310345,0.9368191721132898
0.028331415664585757,0.9775434953343184,0.9788952886041143,0.9247311827956989,0.9368191721132898
0.028868611775211373,0.9756754478211289,0.9782572775103165,0.9041666666666667,0.9455337690631809
0.023788216514280373,0.9769045432157928,0.9795786837446765,0.9444444444444444,0.9259259259259259
0.030916851314957132,0.9768379857034464,0.9794372525457934,0.9424778761061947,0.9281045751633987
0.0456096309067072,0.9767980511960385,0.9794510273853018,0.9166666666666666,0.934640522875817
0.037819969015741785,0.9753426602593969,0.9772754172297008,0.8707753479125249,0.954248366013072
0.045389456514381706,0.9758751203581683,0.97967982645636,0.8916155419222904,0.9498910675381264
0.039625096428067316,0.9761280389050846,0.9787420841290009,0.9398663697104677,0.9193899782135077
0.03059623916186735,0.9739405153326323,0.9759739706985443,0.8286778398510242,0.9694989106753813
0.025092813761295376,0.9768424228709361,0.9798825124107237,0.9621749408983451,0.8867102396514162
0.029060416168847785,0.9756887593235981,0.9793731626761379,0.9406593406593406,0.9324618736383442
0.025425759069474706,0.9763898317869805,0.9781002896773437,0.9140461215932913,0.9498910675381264
0.021952759468641607,0.9751030532149496,0.977126033817986,0.9343544857768052,0.9302832244008714
0.028808884966859055,0.9759328035355351,0.9790403946418195,0.9440715883668904,0.9193899782135077
0.01619491548658044,0.9759638637079634,0.9788592229402042,0.8918367346938776,0.9520697167755992
0.019872062734564405,0.9711450998140827,0.9738344978781927,0.9290465631929047,0.9128540305010894
0.0274680410035728,0.9706814158114028,0.97182270783542,0.9041666666666667,0.9455337690631809
0.026148486775731603,0.9720280961445452,0.9761230973270181,0.913135593220339,0.9389978213507625
0.02350696325840602,0.9749033806779105,0.9781140799823633,0.8884381338742393,0.954248366013072
0.024680604590849555,0.9734967985836561,0.9752374015383064,0.8810483870967742,0.9520697167755992
0.018464213975371103,0.97426220997564,0.9759974703366123,0.9033613445378151,0.9368191721132898
0.01915554220417365,0.9722188943466049,0.974709036298611,0.8979166666666667,0.9389978213507625
0.023314245515129724,0.9692681779659136,0.9736682015865998,0.9230769230769231,0.9150326797385621
0.02687566988170147,0.9739981985099992,0.9763418055690499,0.9262472885032538,0.9302832244008714
0.02859433659899407,0.9741268763672022,0.9774212683005773,0.879837067209776,0.9411764705882353
