AUROC,AUPRC,Precision,Recall
0.9920696513980869,0.9922908522162465,0.9609236234458259,0.9392361111111112
0.9881087886313465,0.9889899323881991,0.9436619718309859,0.9305555555555556
0.9909572755702722,0.9906952479507247,0.9518072289156626,0.9600694444444444
0.9868728154893303,0.9855608096106743,0.9588550983899821,0.9305555555555556
0.9871286331861663,0.9876092342309855,0.9507908611599297,0.9392361111111112
