AUROC,AUPRC,Precision,Recall
0.9887785136129507,0.9885472119594663,0.9363484087102177,0.9704861111111112
0.9880671104672554,0.987098917860917,0.922824302134647,0.9756944444444444
0.9914229212656366,0.9912500702002334,0.9138211382113821,0.9756944444444444
0.9870797691317146,0.985781930702088,0.9660714285714286,0.9392361111111112
0.987973693892568,0.9890304588329284,0.9635701275045537,0.9184027777777778
