AUROC,AUPRC,Precision,Recall
0.9901406399661988,0.9895775921118392,0.9788617886178862,0.9420970266040689
0.9929874865913113,0.9934535280420229,0.9838449111470113,0.9530516431924883
0.9920747727957963,0.9915295944026293,0.946319018404908,0.9655712050078247
0.9933464189828062,0.9934921045230151,0.9822294022617124,0.9514866979655712
0.9918573623186622,0.9910431155887938,0.9625585023400937,0.9655712050078247
