AUROC,AUPRC,Precision,Recall
0.991473817420322,0.9915760288550137,0.9700315457413249,0.9624413145539906
0.994363735932414,0.9941132926454507,0.9672897196261683,0.971830985915493
0.9940971004415893,0.9940514998683689,0.9809523809523809,0.9671361502347418
0.9928418625924764,0.9932104449651931,0.9684542586750788,0.9608763693270735
0.9930079970136826,0.9934441847494909,0.9762282091917591,0.9640062597809077
