AUROC,AUPRC,Precision,Recall
0.9852200607064018,0.9848262702156787,0.9035369774919614,0.9756944444444444
0.9842140360559234,0.9854302881220802,0.9251700680272109,0.9444444444444444
0.9817248436350257,0.9830109565287452,0.9481216457960644,0.9201388888888888
0.9819634151949962,0.9828286351974135,0.935042735042735,0.9496527777777778
0.9835529341427521,0.9858343207040937,0.9485815602836879,0.9288194444444444
