AUROC,AUPRC,Precision,Recall
0.991873770656559,0.9915061730544117,0.9450381679389313,0.9687010954616588
0.9900401388965803,0.9902643375385014,0.9744816586921851,0.9561815336463224
0.9893232996347092,0.9901821282400335,0.9790996784565916,0.9530516431924883
0.991164110042518,0.9922599805763819,0.969551282051282,0.94679186228482
0.9918122393894457,0.9923919117323395,0.9639498432601881,0.9624413145539906
