train_loss,val_AUROC,val_AUPRC,val_precision,val_recall
0.5662723898887634,0.8807792937540606,0.8868138374225056,0.6968174204355109,0.8984881209503239
0.3942818836161965,0.9162188976101424,0.9239981199346088,0.851063829787234,0.7775377969762419
0.32007325674358167,0.9414563908058088,0.9470233563878069,0.9421052631578948,0.7732181425485961
0.26717743459500765,0.9521984582696799,0.9566343034587744,0.8152380952380952,0.9244060475161987
0.22912665633778823,0.9643145621521011,0.9662927438030452,0.8872651356993737,0.91792656587473
0.18548518500829997,0.9665577973274333,0.9689959702509707,0.9386792452830188,0.8596112311015118
0.15402867154071206,0.9640379989113066,0.9676994163140356,0.8851063829787233,0.8984881209503239
0.1623134030480134,0.9689415090695184,0.9711799403826885,0.9595959595959596,0.8207343412526998
0.14400053497992063,0.9715315457690216,0.9738095123465181,0.8650793650793651,0.9416846652267818
0.13558510466625817,0.9728221742260619,0.9763880794910124,0.889344262295082,0.937365010799136
0.11430139802004162,0.9761321533301726,0.97741740226607,0.8918367346938776,0.9438444924406048
0.11889139473438264,0.9730723981105901,0.9758467843615889,0.9365079365079365,0.8920086393088553
0.10086196968429967,0.9768652654129133,0.9778417641940544,0.9012345679012346,0.9460043196544277
0.09274187966396934,0.9759960666561308,0.9774724951545408,0.8929292929292929,0.9546436285097192
0.08993215306809074,0.975056629615972,0.9773194329487438,0.873015873015873,0.9503239740820735
0.08805425962335185,0.9780505364448893,0.9802841535592653,0.8868686868686869,0.9481641468682506
0.0832265570132356,0.9772603557569054,0.9795879784435821,0.941834451901566,0.9092872570194385
0.07373899654338234,0.9814351437250874,0.9824112533760508,0.9234042553191489,0.937365010799136
0.07061373196150127,0.9755482975996067,0.9756117771460692,0.9318681318681319,0.9157667386609071
0.07059757596568057,0.976803806914959,0.9776547949445291,0.9380530973451328,0.9157667386609071
0.09596811983146165,0.9735421166306696,0.97410961390108,0.9163090128755365,0.9222462203023758
0.09066121938981508,0.9739942755799048,0.976829546924683,0.7835951134380453,0.9697624190064795
0.09117564806812688,0.9802586524785334,0.9816669839615969,0.9020408163265307,0.9546436285097192
