train_loss,val_AUROC,val_AUPRC,val_precision,val_recall
0.5546858998607808,0.9126543409399444,0.8934513571328314,0.8386243386243386,0.6352705410821643
0.29844436735785884,0.9643739091085397,0.9554445677341644,0.8860510805500982,0.9038076152304609
0.2101285682910306,0.9772512767470425,0.9723433256157754,0.8787878787878788,0.9298597194388778
0.17322365171461637,0.9803574891718921,0.9712046255229032,0.8855534709193246,0.9458917835671342
0.14158957581587658,0.9858329562350507,0.9801835298908044,0.9720930232558139,0.8376753507014028
0.12064206317740273,0.98760100846855,0.9834681099433225,0.95,0.9138276553106213
0.10406051668527382,0.9888745232400284,0.9860952089049871,0.9224806201550387,0.9539078156312625
0.09635543561910928,0.9847372163682202,0.9780344145321804,0.9026217228464419,0.9659318637274549
0.11078291413422915,0.9875686857586141,0.9842192601473937,0.8962962962962963,0.969939879759519
0.08997886664208529,0.9894692611028508,0.9858756595969884,0.9407114624505929,0.9539078156312625
0.07625165834125425,0.9880923136595772,0.981271763002118,0.9119850187265918,0.9759519038076152
0.06841959876228583,0.9905714655116685,0.9869330678989484,0.9591002044989775,0.9398797595190381
0.06451557882532702,0.9902579352252893,0.9871656127162829,0.9623430962343096,0.9218436873747495
0.0715703644729537,0.989453099747883,0.9835063363050025,0.9646569646569647,0.9298597194388778
0.070523570427808,0.9880890813885835,0.9832412877059946,0.9092627599243857,0.9639278557114228
0.06642742509779621,0.9889747236408301,0.9837461238328082,0.9303675048355899,0.9639278557114228
0.04981819536302658,0.9897504686792941,0.9846190688752727,0.9428007889546351,0.9579158316633266
0.045813870816710144,0.989226840778331,0.9821118265447566,0.9487179487179487,0.9639278557114228
0.05022638722713063,0.9906247979830628,0.9863409362440668,0.912639405204461,0.9839679358717435
0.06490507074512139,0.9917867994052623,0.989457090082165,0.8911070780399274,0.9839679358717435
0.04704343710355362,0.9907072208933997,0.9868950789120134,0.9109461966604824,0.9839679358717435
0.04827361490554362,0.9893755252440366,0.9850201209632679,0.9680170575692963,0.9098196392785571
