train_loss,test_loss
11.808842369554942,2.7645657
1.9130506502033222,1.4413414
0.8544955251935209,0.9859396
0.749965362347782,0.65615004
0.7224850634421288,0.6643593
0.7056424498158237,0.60386497
0.6821422701701373,0.5082787
0.6533976721371418,0.481822
0.6099212102441469,0.5149683
0.5851300059011795,0.47176164
0.5734720981359995,0.4301147
0.5588511766968924,0.44204286
0.5454953211351276,0.41035268
0.5172170279201757,0.39320457
0.5104076592346107,0.3931256
0.48226682850940056,0.39075795
0.48808835655900606,0.36522275
0.47762219676249495,0.3850047
0.47955639017453583,0.37259436
0.4760685479032682,0.3816445
0.46396699894029547,0.37985897
0.43298885808588455,0.37468383
0.4225618947854507,0.35357463
0.4154059163233081,0.3435974
0.42908824122219547,0.33841947
0.41064666127716876,0.34476134
0.38939550441645837,0.32931387
0.39062020648575757,0.32963037
0.38843092475847096,0.32116583
0.3831921541551846,0.32743278
0.3719470658203688,0.31421733
0.3672863921565693,0.316005
0.3562253276484848,0.30728388
0.3555602058881313,0.2992363
0.34946644973242746,0.30301765
0.350679232926545,0.29082972
0.3330209787271945,0.303487
0.3527102152693722,0.30852488
0.3341942916903206,0.29191172
0.32974719655434753,0.29014245
0.32068756029008627,0.27946997
0.3186575768593258,0.27773076
0.3101590709841252,0.29725805
0.3126321712555353,0.28464496
0.3055660777614395,0.275154
0.29839101823804326,0.2783197
0.3016812785892339,0.27496594
0.29689831417855633,0.27724722
0.2960834304150573,0.29269117
0.29294142021849584,0.27172142
0.2898403485081385,0.28209814
0.2906043504046564,0.2725197
0.28780183043760166,0.27167225
0.28289859819805374,0.26777676
0.2767250412611176,0.2593294
0.2683665002962085,0.2633879
0.2742770985488759,0.25959945
0.26527459463600644,0.26719302
0.26302588939581073,0.26101783
0.2615239932534604,0.26932523
0.2631419678303815,0.25121486
0.263888171452984,0.25533262
0.2577224278672762,0.25418517
0.264803970943127,0.25995976
0.24817703584936265,0.24787442
0.24435380135235157,0.25810057
0.25057289082502526,0.27712157
0.25226899491258487,0.2551078
0.2560768728533045,0.28546855
0.24734170371842806,0.2514895
0.24282657888325357,0.25331363
0.23964631326385344,0.25352567
0.23701011172634034,0.26216704
0.23496101529493715,0.25142497
0.23299883818160913,0.25876752
0.23507188473191018,0.2425219
0.23463842078209265,0.24035235
0.22613340639429313,0.244724
0.22566148326375618,0.23914745
0.22832226550475312,0.24196383
0.22158424136219415,0.24392825
0.22513934876613606,0.2404908
0.21911442872030631,0.2466664
0.21641374046520942,0.24099024
0.218537004492748,0.2331244
0.21820218744016556,0.23231827
0.21193459498409187,0.24125524
0.21015296171412703,0.23407313
0.2073590289710629,0.22943464
0.21345674727449096,0.23328274
0.20904588428042828,0.24577345
0.2087569218573646,0.2369402
0.20214320177360054,0.24151823
0.20086373955756248,0.2451798
0.21066972550388763,0.24220273
0.2068372848141377,0.232211
0.20105313297007438,0.23463883
0.20014584639920963,0.24014863
0.20455754488518585,0.233104
0.1985158764767702,0.23472016
0.20042453971018018,0.25208843
0.2046574109598993,0.24051434
0.19909853813347989,0.23555687
0.1954303393620115,0.23553532
0.1930571450615885,0.23974405
0.19242129583813974,0.23196629
0.19616171066409566,0.23244849
0.19275811394306358,0.23477055
0.19253861667353495,0.22863565
0.18969514900923326,0.2287469
0.18615955398513573,0.22793756
0.19100134775303124,0.22491793
0.1919994782220629,0.23467472
0.19186337016850702,0.2337495
0.18769351378408072,0.24235833
0.19256029805702626,0.2338893
0.18822917862887734,0.22630703
0.18520809516666473,0.2355094
0.18477278143574444,0.2246169
0.20206864800857183,0.23796502
0.19619124360066637,0.23407063
0.19906353434320362,0.24088033
0.18917908085846133,0.24103454
0.18858425266958032,0.23403764
0.18593437062740173,0.22579646
0.18152410866191265,0.23642427
0.18449973984023763,0.22335191
0.18111292911248877,0.22683793
0.17850424761966538,0.22662157
0.1746162495728376,0.2260535
0.17418137422972457,0.23188715
0.17363354407359757,0.22490196
0.17648511540415682,0.23976089
