train_loss,val_AUROC,val_AUPRC,val_Accuracy,val_F1,val_MCC
0.5186920031643861,0.9231256458979231,0.934265343866166,0.76,0.682819383259912,0.5861317314146954
0.3418302983202996,0.9545398984342879,0.9607200554788139,0.8433333333333334,0.8549382716049383,0.6985694205182479
0.2602927515874724,0.9705859474836372,0.9756392185952231,0.9116666666666666,0.9071803852889667,0.825614277654339
0.21586624240298466,0.9777311064439778,0.9803242051532854,0.9166666666666666,0.9103942652329748,0.83919636362331
0.17834891404066383,0.9827649431609827,0.983908011761418,0.9133333333333333,0.9068100358422938,0.832472303180032
0.16799386200795535,0.985609672078319,0.9870205313645506,0.9166666666666666,0.9100719424460432,0.8398888684165472
0.14625223203564758,0.9844206642886512,0.9860330928221329,0.93,0.932258064516129,0.8633507395310465
0.12941122076462522,0.9845651231789846,0.9853842789844353,0.93,0.9285714285714285,0.8601301339117917
0.11806210303612599,0.9866542209776533,0.9876969641370474,0.9183333333333333,0.9225908372827805,0.8440074524169312
0.11372448866346686,0.9876320965429876,0.9888086239805217,0.9466666666666667,0.945578231292517,0.8934801449199649
0.10144329026653125,0.9865875476436533,0.9887268499983433,0.9483333333333334,0.9477234401349072,0.8966578698267096
0.08270366174579548,0.9884210643286551,0.9899434739754064,0.9433333333333334,0.9429530201342282,0.8866825943532486
0.07789648467973552,0.9904768254603239,0.9918880676442382,0.9516666666666667,0.9500860585197934,0.9041319356203288
0.07655808851264533,0.984998499849985,0.987235943224252,0.9266666666666666,0.9281045751633986,0.8549453786877931
0.06789540021686002,0.9880654732139881,0.9893869555186764,0.945,0.9433962264150944,0.8905480497401425
0.06106893347996172,0.9898656532319899,0.991231274086267,0.9516666666666667,0.9504273504273505,0.9037017341897682
0.059843745945265904,0.9901545710126568,0.9917290387221238,0.9466666666666667,0.9446366782006921,0.894540491651866
0.0619393276110112,0.9865208743096532,0.9883259588574488,0.9216666666666666,0.9257503949447078,0.8507229795685617
0.06028812910244577,0.9887988798879889,0.9897435825135421,0.9533333333333334,0.9522184300341299,0.9069551988947212
0.0628278996805648,0.9861208343056528,0.987545459438777,0.9416666666666667,0.9415692821368947,0.8834638060601937
0.060850633149693086,0.9840872976186508,0.9864164902040045,0.9366666666666666,0.935374149659864,0.873470138315061
0.058721005996878496,0.9878321165449878,0.9895751683652253,0.95,0.9484536082474226,0.9006715223068552
0.053050766489060215,0.9888988898889889,0.9907480151097002,0.9533333333333334,0.9525423728813558,0.9067255228417502
0.042499024474498666,0.9905657232389906,0.9914744874726271,0.95,0.9482758620689655,0.9009259581258627
0.04056587146692326,0.988321054327655,0.9889080957993184,0.9483333333333334,0.9462738301559792,0.8980426760821595
0.040329245736315994,0.9879432387683214,0.9883564617185459,0.9466666666666667,0.945578231292517,0.8934801449199649
0.05020935509016215,0.9842095320643175,0.9846529350425273,0.9233333333333333,0.9267515923566878,0.8523049618945464
0.04233266953981039,0.9893100421153226,0.9904095554246493,0.9466666666666667,0.9450171821305842,0.8939961728734155
0.03240466294363503,0.9886988698869887,0.9892140243368732,0.9516666666666667,0.950596252129472,0.903547263602358
0.036670992743974,0.9899434387883232,0.9902900893875755,0.95,0.9504950495049505,0.9007504473197465
0.04005311876094646,0.9902434687913235,0.991158818382355,0.9566666666666667,0.9563758389261745,0.9133507426100477
0.032141466010908934,0.9911213343556577,0.9914026483403132,0.9483333333333334,0.9468267581475128,0.897222321266337
0.03528090962371144,0.9904434887933238,0.9913328171353203,0.9466666666666667,0.946843853820598,0.8936688076393201
0.026885982915308873,0.9904990499049905,0.991838351815968,0.9516666666666667,0.9509306260575295,0.9033591832944893
0.031103660859216377,0.9900212243446567,0.9910263144237473,0.9516666666666667,0.9510961214165261,0.9033254625529641
0.031315430733946874,0.989643408785323,0.9911458036844423,0.94,0.9411764705882354,0.881646776421552
0.03616577937503257,0.9898434287873232,0.9908998635288851,0.95,0.9489795918367346,0.9001501471215995
0.03473237743248981,0.9894989498949894,0.9907116829597311,0.945,0.9430051813471503,0.8910498090967551
0.03290340430702413,0.9888766654443222,0.9902248101902346,0.9466666666666667,0.9459459459459459,0.893335411329811
